Total Discharges,DRG Definition,Average Total Payments
68,870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,146453.6
68,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,171935.04
68,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,114905.08
68,885 - PSYCHOSES,5703.47
68,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,12815.24
68,948 - SIGNS & SYMPTOMS W/O MCC,17016.37
681,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,13714.41
683,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,16008.0
686,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,12514.82
687,885 - PSYCHOSES,9543.63
688,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,12817.17
688,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,11393.0
689,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,54048.43
69,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,14735.07
69,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,64340.65
69,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,81651.25
69,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,24794.69
69,069 - TRANSIENT ISCHEMIA,47795.1
69,074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,10804.46
69,101 - SEIZURES W/O MCC,39506.04
69,149 - DYSEQUILIBRIUM,6351.24
69,176 - PULMONARY EMBOLISM W/O MCC,8347.66
69,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,84385.06999999999
69,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,18516.15
69,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,69449.04
69,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,129673.59
69,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,107778.72
69,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,59779.82
69,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,221021.52
69,194 - SIMPLE PNEUMONIA & PLEURISY W CC,114907.5
69,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,28455.1
69,203 - BRONCHITIS & ASTHMA W/O CC/MCC,4879.76
69,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,79585.82
69,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,39281.58
69,243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,35191.03
69,244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,11817.21
69,246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,64330.48
69,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,104166.38
69,249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,50172.94
69,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,12134.2
69,252 - OTHER VASCULAR PROCEDURES W MCC,18614.2
69,253 - OTHER VASCULAR PROCEDURES W CC,56534.5
69,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,61942.75
69,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",47403.899999999994
69,"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",17121.86
69,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",81186.33
69,291 - HEART FAILURE & SHOCK W MCC,175894.67
69,292 - HEART FAILURE & SHOCK W CC,115906.99
69,293 - HEART FAILURE & SHOCK W/O CC/MCC,41923.12
69,300 - PERIPHERAL VASCULAR DISORDERS W CC,17984.239999999998
69,303 - ATHEROSCLEROSIS W/O MCC,8834.4
69,305 - HYPERTENSION W/O MCC,14088.18
69,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,33549.86
69,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,66795.78
69,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,90344.85
69,312 - SYNCOPE & COLLAPSE,70093.37
69,313 - CHEST PAIN,65385.11
69,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,33873.979999999996
69,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,138563.59
69,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,38459.880000000005
69,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,9124.36
69,377 - G.I. HEMORRHAGE W MCC,51267.78999999999
69,378 - G.I. HEMORRHAGE W CC,114011.64
69,379 - G.I. HEMORRHAGE W/O CC/MCC,12966.94
69,389 - G.I. OBSTRUCTION W CC,33890.380000000005
69,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",40360.97
69,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",114331.86
69,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,21863.17
69,460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,225037.49
69,469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,45954.1
69,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,199960.47
69,473 - CERVICAL SPINAL FUSION W/O CC/MCC,39444.11
69,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,118449.85
69,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,10455.0
69,491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,5514.95
69,536 - FRACTURES OF HIP & PELVIS W/O MCC,4154.1
69,552 - MEDICAL BACK PROBLEMS W/O MCC,52259.48
69,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",6999.82
69,603 - CELLULITIS W/O MCC,114971.43000000001
69,638 - DIABETES W CC,5033.39
69,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",66567.25
69,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",98268.28
69,682 - RENAL FAILURE W MCC,149229.55
69,683 - RENAL FAILURE W CC,130344.42
69,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,30428.43
69,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,126466.83
69,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,49594.7
69,699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,18507.82
69,812 - RED BLOOD CELL DISORDERS W/O MCC,26593.67
69,853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,142605.03
69,870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,174526.75
69,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,212340.27
69,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,141918.23
69,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,5216.26
69,948 - SIGNS & SYMPTOMS W/O MCC,13622.89
690,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,11677.97
693,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,10805.45
699,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,12096.22
70,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,31553.6
70,057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,7762.55
70,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,135327.88
70,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,114495.04
70,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,30515.55
70,069 - TRANSIENT ISCHEMIA,45765.56
70,074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,12177.61
70,101 - SEIZURES W/O MCC,29251.17
70,149 - DYSEQUILIBRIUM,14459.36
70,176 - PULMONARY EMBOLISM W/O MCC,7781.32
70,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,133348.02000000002
70,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,45066.229999999996
70,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,103084.2
70,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,175955.19
70,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,114402.33
70,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,72182.5
70,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,100224.3
70,194 - SIMPLE PNEUMONIA & PLEURISY W CC,160147.84
70,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,18126.25
70,202 - BRONCHITIS & ASTHMA W CC/MCC,8841.6
70,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,135516.63999999998
70,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,22377.97
70,244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,42044.53
70,246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,25427.91
70,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,74310.85
70,249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,24945.199999999997
70,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,28009.59
70,252 - OTHER VASCULAR PROCEDURES W MCC,71392.51
70,253 - OTHER VASCULAR PROCEDURES W CC,31561.69
70,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,9574.67
70,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",94750.43
70,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",15183.32
70,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",5213.78
70,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",120021.46
70,291 - HEART FAILURE & SHOCK W MCC,187538.01
70,292 - HEART FAILURE & SHOCK W CC,129656.05
70,293 - HEART FAILURE & SHOCK W/O CC/MCC,47858.34
70,300 - PERIPHERAL VASCULAR DISORDERS W CC,13136.619999999999
70,303 - ATHEROSCLEROSIS W/O MCC,8895.0
70,305 - HYPERTENSION W/O MCC,5978.82
70,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,52868.18
70,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,76117.76
70,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,65303.8
70,312 - SYNCOPE & COLLAPSE,79169.82
70,313 - CHEST PAIN,33767.2
70,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,44472.79
70,315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,7192.15
70,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,114392.95
70,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,125801.79
70,377 - G.I. HEMORRHAGE W MCC,12756.71
70,378 - G.I. HEMORRHAGE W CC,111447.94
70,389 - G.I. OBSTRUCTION W CC,14307.83
70,390 - G.I. OBSTRUCTION W/O CC/MCC,6266.41
70,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",20676.86
70,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",86018.81999999999
70,460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,172980.49000000002
70,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,197007.22
70,473 - CERVICAL SPINAL FUSION W/O CC/MCC,12814.47
70,480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,19355.04
70,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,140621.0
70,491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,15121.75
70,552 - MEDICAL BACK PROBLEMS W/O MCC,34491.16
70,603 - CELLULITIS W/O MCC,95195.85
70,638 - DIABETES W CC,22690.94
70,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",30208.510000000002
70,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",79597.01
70,682 - RENAL FAILURE W MCC,60364.1
70,683 - RENAL FAILURE W CC,54607.05
70,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,49361.79
70,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,110425.45999999999
70,699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,25675.61
70,812 - RED BLOOD CELL DISORDERS W/O MCC,37201.78
70,853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,34531.44
70,870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,44630.51
70,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,243887.03
70,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,124232.95
70,885 - PSYCHOSES,29949.54
70,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,13408.29
70,918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,3836.7
70,948 - SIGNS & SYMPTOMS W/O MCC,26666.0
700,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",5230.48
703,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,13877.15
705,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,14130.54
707,885 - PSYCHOSES,6777.29
709,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,19486.84
71,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,19887.44
71,057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,57697.38
71,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,86569.36
71,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,110987.24
71,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,25688.98
71,069 - TRANSIENT ISCHEMIA,59327.979999999996
71,074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,5193.4
71,101 - SEIZURES W/O MCC,11558.529999999999
71,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,128640.31
71,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,45358.7
71,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,122797.1
71,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,115056.95999999999
71,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,118145.9
71,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,43198.0
71,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,151496.25
71,194 - SIMPLE PNEUMONIA & PLEURISY W CC,170623.21
71,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,28831.85
71,202 - BRONCHITIS & ASTHMA W CC/MCC,5693.39
71,207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,128591.85999999999
71,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,132125.12
71,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,78320.45999999999
71,243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,21940.53
71,244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,14571.91
71,246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,43121.25
71,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,122923.38
71,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,82672.55
71,252 - OTHER VASCULAR PROCEDURES W MCC,98855.79000000001
71,253 - OTHER VASCULAR PROCEDURES W CC,42911.01
71,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,9963.71
71,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",51824.60999999999
71,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",24358.089999999997
71,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",5902.74
71,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",81489.71
71,291 - HEART FAILURE & SHOCK W MCC,226808.76
71,292 - HEART FAILURE & SHOCK W CC,112371.37
71,293 - HEART FAILURE & SHOCK W/O CC/MCC,18867.92
71,300 - PERIPHERAL VASCULAR DISORDERS W CC,12253.48
71,305 - HYPERTENSION W/O MCC,4481.14
71,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,24804.38
71,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,79680.24
71,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,37613.62
71,312 - SYNCOPE & COLLAPSE,89386.13
71,313 - CHEST PAIN,48704.1
71,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,21653.59
71,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,73449.12
71,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,52504.53
71,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,31794.38
71,378 - G.I. HEMORRHAGE W CC,104223.73
71,389 - G.I. OBSTRUCTION W CC,12718.880000000001
71,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",32601.510000000002
71,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",73430.16
71,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,21557.54
71,460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,121634.11
71,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,235473.27
71,473 - CERVICAL SPINAL FUSION W/O CC/MCC,44957.01
71,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,177828.93
71,491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,38737.520000000004
71,552 - MEDICAL BACK PROBLEMS W/O MCC,42877.34
71,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",8169.84
71,603 - CELLULITIS W/O MCC,87965.57
71,638 - DIABETES W CC,7896.76
71,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",49989.19
71,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",90983.05
71,682 - RENAL FAILURE W MCC,150197.01
71,683 - RENAL FAILURE W CC,107806.49
71,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,28858.46
71,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,97860.11
71,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,30658.83
71,699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,32620.95
71,812 - RED BLOOD CELL DISORDERS W/O MCC,27838.670000000002
71,853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,39789.67
71,870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,40743.81
71,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,101054.26
71,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,121846.94
71,885 - PSYCHOSES,6093.8
71,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,9709.369999999999
71,948 - SIGNS & SYMPTOMS W/O MCC,4574.14
710,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,13660.83
715,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,12766.78
717,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,14090.83
72,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,28155.21
72,057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,5850.08
72,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,156720.0
72,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,105191.61
72,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,24961.17
72,069 - TRANSIENT ISCHEMIA,40297.21
72,074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,13113.95
72,101 - SEIZURES W/O MCC,17080.85
72,176 - PULMONARY EMBOLISM W/O MCC,7395.95
72,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,101262.19
72,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,40073.91
72,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,113476.28
72,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,127762.49
72,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,80725.51
72,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,49654.65
72,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,155828.18
72,194 - SIMPLE PNEUMONIA & PLEURISY W CC,225854.96
72,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,21397.79
72,202 - BRONCHITIS & ASTHMA W CC/MCC,13818.45
72,207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,85143.79
72,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,139408.09
72,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,162864.35
72,243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,46099.07
72,244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,13081.41
72,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,68938.06
72,249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,30331.86
72,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,60377.54
72,252 - OTHER VASCULAR PROCEDURES W MCC,22389.13
72,253 - OTHER VASCULAR PROCEDURES W CC,56493.96
72,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,27013.07
72,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",80144.75
72,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",23855.84
72,"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",22404.16
72,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",46652.22
72,291 - HEART FAILURE & SHOCK W MCC,217662.16
72,292 - HEART FAILURE & SHOCK W CC,174471.87
72,293 - HEART FAILURE & SHOCK W/O CC/MCC,40488.8
72,300 - PERIPHERAL VASCULAR DISORDERS W CC,21370.21
72,303 - ATHEROSCLEROSIS W/O MCC,4292.88
72,305 - HYPERTENSION W/O MCC,3838.09
72,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,43913.05
72,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,113923.29
72,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,30942.440000000002
72,312 - SYNCOPE & COLLAPSE,35993.73
72,313 - CHEST PAIN,42874.64
72,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,85821.72
72,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,80183.39
72,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,38646.22
72,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,14817.94
72,377 - G.I. HEMORRHAGE W MCC,36750.75
72,378 - G.I. HEMORRHAGE W CC,104010.18
72,379 - G.I. HEMORRHAGE W/O CC/MCC,4704.22
72,390 - G.I. OBSTRUCTION W/O CC/MCC,4461.48
72,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",99712.81
72,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,13974.67
72,460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,204037.87
72,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,176196.51
72,473 - CERVICAL SPINAL FUSION W/O CC/MCC,28003.53
72,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,72332.27
72,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,7873.04
72,491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,7498.36
72,552 - MEDICAL BACK PROBLEMS W/O MCC,28735.760000000002
72,603 - CELLULITIS W/O MCC,110699.88
72,638 - DIABETES W CC,10508.83
72,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",22407.98
72,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",99197.38
72,682 - RENAL FAILURE W MCC,131042.35
72,683 - RENAL FAILURE W CC,99337.09
72,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,67819.59
72,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,108432.34
72,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,22974.91
72,811 - RED BLOOD CELL DISORDERS W MCC,8820.01
72,812 - RED BLOOD CELL DISORDERS W/O MCC,48695.53
72,853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,73279.09
72,870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,59608.63
72,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,166721.8
72,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,61211.63
72,885 - PSYCHOSES,5370.13
72,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,8673.279999999999
72,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,9792.81
72,948 - SIGNS & SYMPTOMS W/O MCC,28369.84
